time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
16.1382,1.72245e+09,4,1,0,67,1,1,0,-1.08741,0.029221,0.6,0,0,0,0,0,0,0.0356907,-0.0163418,0,-1.18176,-0.041551,0.953925,0.0292474,0.0495956,0.0221541,0.168367,3.6693,6.99108,0.00941282,-0.0609211,0.0144334,0.373652,15.736,0.424675,0.306816,0.428184
16.1805,1.72245e+09,4,1,0,67,1,1,0,-1.08745,0.0292384,0.6,0,0,0,0,0,0,0.0283831,-0.0182359,5.42191e-20,-1.17993,-0.0390495,0.953774,0.0215587,0.0261604,0.0181818,3.97991,1.6119,9.74553,0.00930289,-0.0634733,0.0154982,0.371668,15.74,0.456528,0.320995,0.483366
16.2208,1.72245e+09,4,1,0,67,1,1,0,-1.08742,0.029225,0.6,0,0,0,0,0,0,0.0126572,-0.0203377,0,-1.17851,-0.0375936,0.953263,0.0366517,-0.00230962,-0.050453,-1.16879,-0.774581,8.56306,0.0108711,-0.0659656,0.0155479,0.38233,15.752,0.438232,0.308639,0.483426
16.2758,1.72245e+09,4,1,0,67,1,1,0,-1.08744,0.0292559,0.6,0,0,0,0,0,0,0.0359511,-0.0177258,-5.42186e-20,-1.17659,-0.0362765,0.949885,0.0385907,0.0494779,-0.120423,-0.429422,1.25769,8.00904,0.0161654,-0.0695344,0.0154831,0.395186,15.773,0.429327,0.316512,0.451468
16.3315,1.72245e+09,4,1,0,67,1,1,0,-1.08739,0.0292472,0.6,0,0,0,0,0,0,0.0170757,-0.0143296,-2.71078e-20,-1.17421,-0.0351967,0.940993,0.0355654,0.0125443,-0.199447,-0.16027,0.891235,6.80733,0.0211007,-0.0695656,0.0162262,0.413133,15.779,0.429221,0.322778,0.354898
16.3936,1.72245e+09,4,1,0,67,1,1,0,-1.0875,0.0292052,0.6,0,0,0,0,0,0,0.0152383,0.00581629,-6.77638e-21,-1.17198,-0.0345073,0.927884,-0.00523373,-0.00199363,-0.26803,-0.0125906,1.08756,9.78592,0.0136411,-0.0688105,0.0170994,0.424475,15.784,0.423007,0.333101,0.371301
16.4508,1.72245e+09,4,1,0,67,1,1,0,-1.08742,0.0292458,0.6,0,0,0,0,0,0,-0.0190477,-0.00840329,-1.3553e-20,-1.16898,-0.0344835,0.90887,0.0280344,-0.0566177,-0.303207,0.332776,-6.75106,10.0369,0.00755324,-0.0702958,0.0168104,0.43205,15.794,0.421377,0.261884,0.387926
16.5042,1.72245e+09,4,1,0,67,1,1,0,-1.08747,0.0292146,0.6,0,0,0,0,0,0,-0.0089522,-0.0141262,-1.35539e-20,-1.16663,-0.0349259,0.893237,0.0315221,-0.0438286,-0.322662,2.17824,3.60926,9.24316,0.00934113,-0.0684567,0.018457,0.438481,15.813,0.440327,0.296981,0.365079
16.5598,1.72245e+09,4,1,0,67,1,1,0,-1.08742,0.0292305,0.6,0,0,0,0,0,0,-0.0157201,-0.014017,1.35539e-20,-1.16343,-0.0363097,0.87213,0.0123746,-0.0836194,-0.322113,3.16174,6.3424,8.82406,0.00480522,-0.0616066,0.0192466,0.443804,15.826,0.471887,0.361726,0.315265
16.6165,1.72245e+09,4,1,0,67,1,1,0,-1.0874,0.0292104,0.6,0,0,0,0,0,0,-0.00743733,-0.0206177,0,-1.16065,-0.037312,0.855125,0.0229783,-0.0818359,-0.319516,0.663166,1.59498,9.93296,-0.00664251,-0.0607175,0.0196225,0.446334,15.817,0.473787,0.377866,0.308774
16.672,1.72245e+09,4,1,0,67,1,1,0,-1.08744,0.0292156,0.6,0,0,0,0,0,0,0.000512281,-0.0184932,0,-1.15697,-0.0385842,0.83441,0.0186797,-0.100759,-0.297524,-0.0475377,6.85357,8.68875,-0.0198108,-0.0625248,0.0208673,0.449064,15.814,0.46982,0.447038,0.244465
16.7257,1.72245e+09,4,1,0,67,1,1,0,-1.0874,0.0292235,0.6,0,0,0,0,0,0,0.013979,-0.0230238,0,-1.15465,-0.0398958,0.821253,0.0357258,-0.0791582,-0.273802,-2.05549,0.418742,9.95407,-0.0281692,-0.0638717,0.0216601,0.447763,15.828,0.443679,0.448385,0.23633
16.7794,1.72245e+09,4,1,0,67,1,1,0,-1.0874,0.0292444,0.6,0,0,0,0,0,0,0.0185974,-0.0133881,0,-1.15129,-0.0411964,0.806412,0.0078598,-0.0694192,-0.246114,1.24923,0.493914,9.22583,-0.0293776,-0.0641058,0.0223257,0.447111,15.832,0.453454,0.448779,0.202545
16.8343,1.72245e+09,4,1,0,67,1,1,0,-1.08734,0.0292538,0.6,0,0,0,0,0,0,0.0113413,-0.0170587,0,-1.14728,-0.0421846,0.791583,0.0247971,-0.0778868,-0.217294,-2.0672,-0.920295,8.56505,-0.02891,-0.0689432,0.0212645,0.447828,15.803,0.43173,0.432283,0.143054
16.885,1.72245e+09,4,1,0,67,1,1,0,-1.08744,0.0292696,0.6,0,0,0,0,0,0,0.00792427,-0.0248422,0,-1.14387,-0.0430843,0.780967,0.0286939,-0.0755869,-0.195664,3.20185,-0.09283,9.45856,-0.0228524,-0.0698069,0.0201108,0.44687,15.793,0.461153,0.426051,0.128419
16.9305,1.72245e+09,4,1,0,67,1,1,0,-1.08733,0.0292485,0.6,0,0,0,0,0,0,-0.0124273,-0.014165,-1.35539e-20,-1.14042,-0.04384,0.771569,0.00576208,-0.0871999,-0.173404,-0.758296,-5.15145,10.0696,-0.0109015,-0.0699914,0.0199903,0.444042,15.771,0.448892,0.368557,0.142001
16.975,1.72245e+09,4,1,0,67,1,1,0,-1.08742,0.0292367,0.6,0,0,0,0,0,0,-0.0163337,-0.0144135,0,-1.13791,-0.0444241,0.765835,-0.000404604,-0.0659611,-0.147255,0.861255,-6.55136,12.3874,-0.00565515,-0.0685103,0.0192998,0.435397,15.743,0.446817,0.298743,0.2561
17.022,1.72245e+09,4,1,0,67,1,1,0,-1.08738,0.0292511,0.6,0,0,0,0,0,0,-0.0180054,-0.00893541,0,-1.13447,-0.0450108,0.759052,-0.00885746,-0.0684728,-0.124722,-2.1309,-0.047608,10.6284,-0.00614139,-0.067275,0.018875,0.431121,15.741,0.418679,0.294991,0.292491
17.066,1.72245e+09,4,1,0,67,1,1,0,-1.08742,0.0292501,0.6,0,0,0,0,0,0,-0.00591245,-0.0126987,0,-1.13181,-0.0455371,0.754414,0.00700077,-0.0615521,-0.106241,-2.31367,5.76068,10.1419,-0.00716345,-0.0688444,0.0186163,0.428156,15.731,0.388402,0.349572,0.310548
17.1095,1.72245e+09,4,1,0,67,1,1,0,-1.08744,0.0292583,0.6,0,0,0,0,0,0,0.00530795,-0.0115606,6.77672e-21,-1.12925,-0.0459675,0.750506,0.00412906,-0.0485305,-0.101787,-0.0499315,2.0537,10.9893,-0.0122018,-0.0693947,0.0183258,0.425313,15.735,0.379384,0.368558,0.3674
17.1465,1.72245e+09,4,1,0,67,1,1,0,-1.08744,0.0292583,0.6,0,0,0,0,0,0,0.00203642,-0.0186665,0,-1.12695,-0.0462279,0.747368,0.0160942,-0.0539539,-0.0927069,0.261401,-2.10034,10.0136,-0.0188313,-0.0681673,0.0180096,0.423852,15.721,0.377871,0.346454,0.381346
17.1835,1.72245e+09,4,1,0,67,1,1,0,-1.08743,0.029257,0.6,0,0,0,0,0,0,-0.012216,-0.00991629,6.7766e-21,-1.12426,-0.0465605,0.743925,0.000776694,-0.0742987,-0.106398,-1.8519,-4.42393,9.95894,-0.0242856,-0.0658651,0.0179153,0.425878,15.727,0.35621,0.300982,0.393023
17.229,1.72245e+09,4,1,0,67,1,1,0,-1.08738,0.0292674,0.6,0,0,0,0,0,0,-0.0163532,-0.00793932,0,-1.12206,-0.0469916,0.741022,-0.000132158,-0.0788501,-0.109571,-2.09846,-1.20917,8.32373,-0.0257027,-0.0632697,0.0174805,0.42973,15.711,0.336758,0.284639,0.331316
17.2706,1.72245e+09,4,1,0,67,1,1,0,-1.08742,0.0292603,0.6,0,0,0,0,0,0,-0.00858596,-0.00699961,-3.38821e-21,-1.11912,-0.0476736,0.736605,-0.0126368,-0.0494178,-0.115619,2.39561,-2.40599,9.12307,-0.0230849,-0.0630491,0.016601,0.432295,15.725,0.359179,0.256783,0.308468
17.3129,1.72245e+09,4,1,0,67,1,1,0,-1.08743,0.0292543,0.6,0,0,0,0,0,0,-0.00696677,-0.0213823,1.35556e-20,-1.11675,-0.0480465,0.732704,0.0132945,-0.050203,-0.123774,1.8875,3.18309,8.91381,-0.0186763,-0.0648311,0.0162653,0.435903,15.731,0.375424,0.284071,0.274793
17.3575,1.72245e+09,4,1,0,67,1,1,0,-1.08741,0.0292524,0.6,0,0,0,0,0,0,-0.00473846,-0.0194066,6.77754e-21,-1.11425,-0.0482114,0.72861,0.00944942,-0.0549637,-0.118768,-0.758551,2.70851,10.0689,-0.0199854,-0.0639927,0.0157319,0.435185,15.721,0.363274,0.308304,0.285585
17.3981,1.72245e+09,4,1,0,67,1,1,0,-1.08741,0.0292524,0.6,0,0,0,0,0,0,-0.0116409,-0.0222502,0,-1.11203,-0.0481077,0.725104,0.0097403,-0.0699052,-0.103649,1.69203,-0.157889,11.9444,-0.0209398,-0.064816,0.0149553,0.428917,15.734,0.37003,0.305869,0.381168
