time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
6.71112,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128861,0.000917685,0.137009,-0.00142096,-0.00430839,0.00997085,-0.153477,0.0161257,9.79888,-0.0141704,-0.0519533,-0.020429,0,16.583,0,0,0
6.72102,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127878,0.000949595,0.136907,-0.00136027,-0.00415437,0.0101123,-0.153477,0.0161257,9.79888,-0.0145725,-0.0525236,-0.0203804,0,16.583,0,0,0
6.73103,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127892,0.000892426,0.136987,-0.00144278,-0.0043769,0.0102916,-0.151452,0.0334345,9.82729,-0.0143496,-0.0518452,-0.0203464,0,16.583,0,0,0
6.74102,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012652,0.000841687,0.137059,-0.0014042,-0.00424606,0.0104492,-0.151452,0.0334345,9.82729,-0.0147295,-0.0511806,-0.0207893,0,16.583,0,0,0
6.75105,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126627,0.000924918,0.136975,-0.0014042,-0.00424606,0.0104492,-0.12352,0.0472919,9.81424,-0.014852,-0.0519808,-0.0207549,0,16.583,0,0,0
6.76106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128226,0.000940987,0.136904,-0.00147679,-0.00426303,0.00987585,-0.12352,0.0472919,9.81424,-0.014219,-0.0520735,-0.020372,0,16.583,0,0,0
6.77107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127918,0.000933905,0.136899,-0.0015344,-0.00400766,0.00951592,-0.156809,0.0614017,9.75657,-0.014275,-0.0520267,-0.0203504,0,16.583,0,0,0
6.78106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127968,0.000909012,0.136928,-0.0018487,-0.0043294,0.00986066,-0.156809,0.0614017,9.75657,-0.0141173,-0.0519746,-0.0204719,0,16.583,0,0,0
6.79104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127945,0.000919976,0.136922,-0.0018821,-0.00430658,0.0103823,-0.127292,0.0269914,9.84335,-0.0143527,-0.0521379,-0.020472,0,16.583,0,0,0
6.80106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128586,0.000878777,0.137026,-0.0018821,-0.00430658,0.0103823,-0.127292,0.0269914,9.84335,-0.0143856,-0.0515746,-0.0202878,0,16.583,0,0,0
6.81108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126563,0.000868016,0.137101,-0.0014385,-0.00444977,0.0101022,-0.148345,0.0359663,9.8542,-0.0148725,-0.0514595,-0.0207974,0,16.583,0,0,0
6.82104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128752,0.00103245,0.136816,-0.00138811,-0.00445199,0.0105693,-0.148345,0.0359663,9.8542,-0.01266,-0.0507784,-0.019901,0,16.583,0,0,0
6.83107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128757,0.00103648,0.136812,-0.00129144,-0.00456693,0.0107334,-0.134678,0.0432987,9.83825,-0.0126219,-0.0506314,-0.0199374,0,16.583,0,0,0
