time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
0.281083,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188979,0.00957604,0.135879,-0.00406844,-0.00029994,0.0011077,-0.226079,0.133686,9.77055,-0.0108792,-0.0639535,0.0640429,0,0,0,0,0
0.291083,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188879,0.00960216,0.135882,-0.0042086,-0.000327531,0.00127124,-0.271548,0.121455,9.78026,-0.0109928,-0.0639302,0.0641359,0,0,0,0,0
0.301104,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188907,0.00958883,0.135896,-0.00414795,-0.00045906,0.00126845,-0.271548,0.121455,9.78026,-0.0106091,-0.0640019,0.0638901,0,16.669,0,0,0
0.311142,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188254,0.00957548,0.135901,-0.00416662,-0.000561577,0.00140111,-0.243708,0.123307,9.79307,-0.0103683,-0.0640378,0.064019,0,16.669,0,0,0
0.321092,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188564,0.00956603,0.13591,-0.00427987,-0.000574926,0.00134069,-0.243708,0.123307,9.79307,-0.010592,-0.0637971,0.0639959,0,16.669,0,0,0
0.331035,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188635,0.00959135,0.135898,-0.00427987,-0.000574926,0.00134069,-0.243708,0.123307,9.79307,-0.0103826,-0.0643362,0.0639528,0,16.669,0,0,0
0.341089,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018843,0.00958991,0.135903,-0.00427106,-0.000172651,0.00110509,-0.235734,0.166793,9.79855,-0.0106709,-0.0640158,0.0641185,0,16.669,0,0,0
0.351094,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188406,0.00962568,0.135861,-0.00440801,6.4403e-05,0.00110986,-0.251878,0.137982,9.80199,-0.0108815,-0.0637986,0.0641801,0,16.669,0,0,0
0.361046,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188804,0.00955432,0.135902,-0.00435334,0.000150218,0.00144946,-0.251878,0.137982,9.80199,-0.0106364,-0.0637306,0.0640299,0,16.669,0,0,0
0.371223,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188884,0.00959136,0.135868,-0.00427499,0.000231457,0.00155247,-0.218661,0.149574,9.79201,-0.0107799,-0.0633907,0.064195,0,16.669,0,0,0
0.381069,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188576,0.00961901,0.135839,-0.00429164,0.000380111,0.00134689,-0.218661,0.149574,9.79201,-0.0105883,-0.0640219,0.0642711,0,16.669,0,0,0
0.391085,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188724,0.00955226,0.135849,-0.00419383,0.000128081,0.0013194,-0.23532,0.102674,9.7792,-0.0104617,-0.0636535,0.0641305,0,16.669,0,0,0
0.401048,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188767,0.0095813,0.135904,-0.00419383,0.000128081,0.0013194,-0.23532,0.102674,9.7792,-0.0105112,-0.0640152,0.0639553,0,16.669,0,0,0
0.411113,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188953,0.00946789,0.135917,-0.00410454,0.000247274,0.00114584,-0.252187,0.158318,9.82562,-0.0103099,-0.0635931,0.0641092,0,16.669,0,0,0
0.42109,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188688,0.00953869,0.13591,-0.00415349,0.000386448,0.0014042,-0.252187,0.158318,9.82562,-0.0106957,-0.0638045,0.0639522,0,16.67,0,0,0
0.431077,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188838,0.00941018,0.135934,-0.0040023,0.000358209,0.00155038,-0.252187,0.158318,9.82562,-0.0101754,-0.0639582,0.0640466,0,16.67,0,0,0
0.44112,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188817,0.00952401,0.135903,-0.00400331,0.000347966,0.00145575,-0.202477,0.116546,9.8011,-0.0103398,-0.0642008,0.063815,0,16.67,0,0,0
0.451115,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189155,0.00959621,0.1359,-0.00414488,0.000212983,0.00115193,-0.254848,0.128263,9.78651,-0.0108497,-0.0638262,0.0640174,0,16.67,0,0,0
0.461038,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018919,0.00966359,0.135893,-0.00414488,0.000212983,0.00115193,-0.254848,0.128263,9.78651,-0.0108092,-0.0638642,0.0641202,0,16.67,0,0,0
0.471179,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189583,0.00960302,0.135827,-0.00422636,0.000591133,0.00106794,-0.23284,0.128307,9.7903,-0.0104799,-0.0639077,0.0639858,0,16.67,0,0,0
0.481103,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188336,0.0095996,0.13588,-0.00433715,0.000545305,0.000981086,-0.23284,0.128307,9.7903,-0.0104763,-0.0637961,0.0641774,0,16.67,0,0,0
0.491135,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188115,0.00951801,0.13582,-0.00415639,0.000612495,0.000553214,-0.229122,0.104501,9.77464,-0.0103846,-0.0639673,0.0640777,0,16.67,0,0,0
0.501094,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189191,0.00958808,0.135849,-0.00415598,0.000637562,0.000457713,-0.229122,0.104501,9.77464,-0.0104805,-0.063817,0.0640736,0,16.67,0,0,0
0.511146,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187753,0.00955554,0.13587,-0.00408553,0.000521522,-0.000152683,-0.219404,0.118278,9.7481,-0.0105168,-0.0641701,0.0640092,0,16.67,0,0,0
0.521084,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188743,0.00959207,0.135854,-0.00416398,0.000538088,-0.000452995,-0.219404,0.118278,9.7481,-0.0103723,-0.0638977,0.0639712,0,16.67,0,0,0
0.531047,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188926,0.00959027,0.135886,-0.00416398,0.000538088,-0.000452995,-0.219404,0.118278,9.7481,-0.0104728,-0.0639693,0.0640838,0,16.67,0,0,0
0.541127,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187984,0.00951532,0.135933,-0.0041016,0.000545355,-0.000847842,-0.23116,0.113323,9.80142,-0.0103537,-0.0639882,0.0640666,0,16.671,0,0,0
0.551096,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188628,0.0095962,0.135883,-0.0041016,0.000545355,-0.000847842,-0.225928,0.119958,9.79512,-0.0111033,-0.0636575,0.0641839,0,16.671,0,0,0
0.561117,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188401,0.00951323,0.135865,-0.00398528,0.000464086,-0.000908302,-0.225928,0.119958,9.79512,-0.0107935,-0.0638726,0.0639589,0,16.671,0,0,0
0.571093,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189013,0.00957278,0.135836,-0.00404154,0.00066444,-0.00128252,-0.223117,0.132387,9.80548,-0.0106896,-0.0636161,0.0641696,0,16.671,0,0,0
0.58111,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188691,0.0095124,0.135822,-0.00414411,0.000760598,-0.00149854,-0.223117,0.132387,9.80548,-0.0103717,-0.0638701,0.0639778,0,16.671,0,0,0
0.591122,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189239,0.00956464,0.135853,-0.0041416,0.00071119,-0.00168038,-0.230733,0.121106,9.81554,-0.0106385,-0.0635658,0.0638764,0,16.671,0,0,0
0.601092,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018858,0.00954594,0.135911,-0.00403835,0.000748645,-0.00182799,-0.230733,0.121106,9.81554,-0.0106009,-0.0639712,0.0640573,0,16.671,0,0,0
0.61113,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188594,0.00949314,0.135908,-0.00407406,0.0005219,-0.00190373,-0.230733,0.121106,9.81554,-0.0103088,-0.0638944,0.0640601,0,16.671,0,0,0
0.621108,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189076,0.00967143,0.135942,-0.00408141,0.000599922,-0.00186657,-0.222194,0.126313,9.83076,-0.0107781,-0.0638531,0.0640295,0,16.672,0,0,0
0.631082,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188663,0.00964002,0.13595,-0.00408141,0.000599922,-0.00186657,-0.24544,0.120105,9.7553,-0.0107754,-0.0638863,0.0641435,0,16.672,0,0,0
0.641133,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188743,0.00962855,0.135946,-0.00411858,0.000582165,-0.00257317,-0.24544,0.120105,9.7553,-0.010616,-0.0638173,0.0642395,0,16.672,0,0,0
0.651082,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018956,0.00958432,0.135859,-0.00409712,0.00070448,-0.00319671,-0.243788,0.141868,9.73664,-0.0103456,-0.063878,0.0641186,0,16.672,0,0,0
0.66104,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188794,0.00957212,0.135917,-0.00411655,0.00101295,-0.00310713,-0.243788,0.141868,9.73664,-0.010534,-0.0639768,0.064195,0,16.672,0,0,0
